user_id,user_type,first_seen_date,country,lifetime_orders
U02284,new,2025-08-09,CN,0
U02285,new,2025-11-22,DE,0
U02286,new,2025-08-26,JP,0
U02287,returning,2025-09-23,JP,7
U02288,new,2025-02-10,IT,0
U02289,new,2025-03-25,CO,0
U02290,new,2025-08-14,AU,0
U02291,new,2025-10-29,AE,0
U02292,new,2025-02-15,CA,0
U02293,new,2025-07-30,CA,0
U02294,new,2025-02-21,JP,0
U02295,new,2025-04-03,DE,0
U02296,new,2025-11-15,AR,0
U02297,new,2025-04-19,GB,0
U02298,new,2025-02-07,JP,0
U02299,new,2025-10-07,TH,0
U02300,new,2025-03-04,IN,0
U02301,returning,2025-03-10,GB,3
U02302,new,2025-10-15,SG,0
U02303,new,2025-10-06,IT,0
U02304,new,2025-01-29,AU,0
U02305,returning,2025-02-16,US,5
U02306,new,2025-02-26,BR,0
U02307,new,2025-07-13,AU,0
U02308,new,2025-03-19,IT,0
U02309,new,2025-12-11,ZA,0
U02310,new,2025-12-18,US,0
U02311,new,2025-11-21,AR,0
U02312,returning,2025-12-09,JP,8
U02313,new,2025-02-07,IT,0
U02314,returning,2025-03-12,TH,4
U02315,returning,2025-08-19,CA,2
U02316,new,2025-02-02,CL,0
U02317,new,2025-09-16,US,0
U02318,new,2025-03-15,IN,0
U02319,new,2025-06-02,SG,0
U02320,new,2025-02-19,CO,0
U02321,returning,2025-02-08,FR,5
U02322,returning,2025-12-17,JP,10
U02323,new,2025-04-22,JP,0
U02324,new,2025-02-14,IN,0
U02325,returning,2025-03-28,CA,9
U02326,returning,2025-08-06,DE,7
U02327,returning,2025-02-07,FR,5
U02328,new,2025-07-31,AE,0
U02329,new,2025-04-29,DE,0
U02330,new,2025-08-29,CN,0
U02331,new,2025-01-16,FR,0
U02332,new,2025-06-08,AU,0
U02333,new,2025-08-02,CO,0
U02334,returning,2025-05-14,JP,4
U02335,new,2025-11-25,TH,0
U02336,new,2025-01-14,FR,0
U02337,new,2025-12-02,US,0
U02338,new,2025-10-13,IT,0
U02339,new,2025-05-21,IN,0
U02340,new,2025-06-03,JP,0
U02341,returning,2025-04-29,CO,1
U02342,new,2025-05-09,SG,0
U02343,new,2025-09-19,IN,0
U02344,new,2025-07-11,JP,0
U02345,returning,2025-02-25,JP,12
U02346,returning,2025-10-20,IT,12
U02347,returning,2025-07-25,SG,1
U02348,new,2025-07-22,JP,0
U02349,new,2025-07-09,IN,0
U02350,new,2025-06-11,CO,0
U02351,new,2025-10-27,TH,0
U02352,returning,2025-06-26,US,10
U02353,new,2025-04-13,JP,0
U02354,returning,2025-03-20,JP,9
U02355,returning,2025-11-08,DE,2
U02356,new,2025-07-22,ZA,0
U02357,returning,2025-08-31,CL,9
U02358,new,2025-05-08,CO,0
U02359,new,2025-10-31,DE,0
U02360,new,2025-08-18,AU,0
U02361,new,2025-05-16,IN,0
U02362,new,2025-08-28,SG,0
U02363,new,2025-10-21,JP,0
U02364,new,2025-11-13,AU,0
U02365,new,2025-12-07,JP,0
U02366,new,2025-08-06,TH,0
U02367,new,2025-06-19,JP,0
U02368,new,2025-02-20,CN,0
U02369,new,2025-06-01,DE,0
U02370,returning,2025-08-27,BR,1
U02371,returning,2025-10-12,IN,7
U02372,returning,2025-07-18,IN,11
U02373,returning,2025-03-12,CA,4
U02374,new,2025-07-25,CN,0
U02375,returning,2025-09-26,GB,12
U02376,new,2025-10-12,CA,0
U02377,new,2025-04-21,JP,0
U02378,returning,2025-04-13,SG,6
U02379,new,2025-05-07,CN,0
U02380,returning,2025-04-21,CA,7
U02381,returning,2025-07-28,SG,6
U02382,returning,2025-04-22,DE,2
U02383,returning,2025-12-21,CL,3
U02384,new,2025-11-16,CN,0
U02385,new,2025-06-14,IN,0
U02386,new,2025-04-18,TH,0
U02387,new,2025-05-12,CA,0
U02388,new,2025-08-31,AR,0
U02389,returning,2025-09-13,IT,7
U02390,returning,2025-03-09,SG,11
U02391,new,2025-07-05,IN,0
U02392,new,2025-12-08,US,0
U02393,new,2025-12-07,AU,0
U02394,new,2025-08-10,JP,0
U02395,returning,2025-04-23,IT,10
U02396,new,2025-03-02,CA,0
U02397,new,2025-02-01,DE,0
U02398,new,2025-01-22,AU,0
U02399,new,2025-05-06,IN,0
U02400,new,2025-08-08,FR,0
U02401,new,2025-04-02,CA,0
U02402,new,2025-12-28,IN,0
U02403,new,2025-11-07,CN,0
U02404,new,2025-05-26,SG,0
U02405,returning,2025-10-25,TH,5
U02406,new,2025-08-19,FR,0
U02407,new,2025-06-28,IN,0
U02408,new,2025-06-09,AR,0
U02409,returning,2025-06-28,DE,5
U02410,new,2025-12-09,CN,0
U02411,returning,2025-06-10,SG,9
U02412,new,2025-12-06,SG,0
U02413,new,2025-03-16,FR,0
U02414,new,2025-03-20,AU,0
U02415,new,2025-09-24,JP,0
U02416,returning,2025-06-30,JP,7
U02417,new,2025-03-24,IT,0
U02418,new,2025-08-07,DE,0
U02419,new,2025-11-25,CA,0
U02420,new,2025-06-18,AE,0
U02421,new,2025-04-18,DE,0
U02422,new,2025-05-16,IN,0
U02423,returning,2025-03-26,SG,10
U02424,new,2025-08-11,SG,0
U02425,new,2025-02-16,SG,0
U02426,returning,2025-01-18,TH,6
U02427,new,2025-02-23,CA,0
U02428,returning,2025-11-02,IT,10
U02429,new,2025-10-28,IN,0
U02430,returning,2025-11-13,IN,5
U02431,new,2025-06-14,IT,0
U02432,returning,2025-06-24,SG,11
U02433,returning,2025-07-12,DE,7
U02434,new,2025-03-22,FR,0
U02435,returning,2025-06-28,US,4
U02436,new,2025-10-20,AU,0
U02437,new,2025-09-22,FR,0
U02438,new,2025-02-27,FR,0
U02439,new,2025-04-16,IT,0
U02440,new,2025-06-10,GB,0
U02441,new,2025-04-20,IN,0
U02442,new,2025-12-12,CA,0
U02443,returning,2025-12-09,GB,7
U02444,returning,2025-12-13,IN,9
U02445,new,2025-10-23,TH,0
U02446,new,2025-01-01,IN,0
U02447,new,2025-07-15,CN,0
U02448,new,2025-05-04,FR,0
U02449,new,2025-04-11,IN,0
U02450,new,2025-05-13,GB,0
U02451,new,2025-10-17,JP,0
U02452,returning,2025-02-25,SG,9
U02453,new,2025-04-13,IT,0
U02454,new,2025-10-22,CN,0
U02455,new,2025-07-18,AU,0
U02456,new,2025-02-22,CL,0
U02457,new,2025-07-22,CN,0
U02458,new,2025-10-10,SG,0
U02459,new,2025-06-14,FR,0
U02460,new,2025-02-20,FR,0
U02461,returning,2025-08-01,JP,8
U02462,returning,2025-03-04,TH,3
U02463,new,2025-07-13,BR,0
U02464,new,2025-04-17,TH,0
U02465,new,2025-04-16,TH,0
U02466,new,2025-04-04,TH,0
U02467,new,2025-04-26,AU,0
U02468,new,2025-01-04,IN,0
U02469,new,2025-03-19,CN,0
U02470,new,2025-08-01,TH,0
U02471,new,2025-05-03,AU,0
U02472,returning,2025-12-24,US,6
U02473,returning,2025-06-27,AU,9
U02474,returning,2025-07-16,JP,9
U02475,new,2025-01-22,SG,0
U02476,returning,2025-11-06,JP,8
U02477,new,2025-06-02,IN,0
U02478,returning,2025-03-09,US,5
U02479,new,2025-07-28,AU,0
U02480,returning,2025-01-14,SG,5
U02481,new,2025-02-13,TH,0
U02482,returning,2025-12-19,GB,10
U02483,returning,2025-03-02,SG,6
U02484,new,2025-05-04,JP,0
U02485,new,2025-08-19,SG,0
U02486,returning,2025-01-31,IN,12
U02487,new,2025-03-11,SG,0
U02488,returning,2025-03-12,AR,7
U02489,new,2025-09-07,CN,0
U02490,new,2025-12-06,ZA,0
U02491,new,2025-03-09,CA,0
U02492,new,2025-05-01,SG,0
U02493,returning,2025-10-06,TH,12
U02494,new,2025-04-08,CN,0
U02495,new,2025-02-13,AU,0
U02496,new,2025-02-18,CA,0
U02497,new,2025-06-21,CA,0
U02498,returning,2025-10-18,AU,3
U02499,returning,2025-01-18,FR,11
U02500,new,2025-08-30,IN,0
U02501,returning,2025-12-16,JP,2
U02502,returning,2025-03-14,AU,12
U02503,new,2025-01-08,GB,0
U02504,returning,2025-11-06,GB,4
U02505,new,2025-09-26,CN,0
U02506,new,2025-12-23,CO,0
U02507,returning,2025-05-21,SG,8
U02508,new,2025-07-25,TH,0
U02509,returning,2025-06-01,CN,12
U02510,returning,2025-10-16,MX,3
U02511,new,2025-06-04,AU,0
U02512,returning,2025-01-13,CL,2
U02513,new,2025-09-19,US,0
U02514,new,2025-06-05,GB,0
U02515,new,2025-04-20,CN,0
U02516,returning,2025-02-22,AU,4
U02517,new,2025-05-05,IT,0
U02518,new,2025-12-01,FR,0
U02519,returning,2025-01-05,ZA,9
U02520,returning,2025-10-23,US,7
U02521,returning,2025-04-11,TH,6
U02522,new,2025-09-17,JP,0
U02523,new,2025-03-20,CN,0
U02524,new,2025-07-19,AE,0
U02525,returning,2025-01-27,TH,9
U02526,new,2025-05-02,CN,0
U02527,new,2025-04-07,CN,0
U02528,returning,2025-06-23,JP,10
U02529,new,2025-07-25,IN,0
U02530,returning,2025-10-05,FR,12
U02531,returning,2025-05-11,CA,11
U02532,returning,2025-04-04,GB,12
U02533,new,2025-07-10,FR,0
U02534,new,2025-03-28,JP,0
U02535,returning,2025-07-04,AU,1
U02536,returning,2025-01-20,IN,3
U02537,returning,2025-01-18,ZA,7
U02538,new,2025-02-06,TH,0
U02539,returning,2025-01-12,SG,11
U02540,returning,2025-08-19,SG,1
U02541,returning,2025-02-23,DE,2
U02542,returning,2025-04-29,CA,3
U02543,returning,2025-09-25,CN,8
U02544,new,2025-08-28,CL,0
U02545,new,2025-08-12,DE,0
U02546,new,2025-03-22,US,0
U02547,new,2025-08-02,ZA,0
U02548,new,2025-09-08,FR,0
U02549,new,2025-08-02,AU,0
U02550,new,2025-08-07,IN,0
U02551,new,2025-01-06,CO,0
U02552,new,2025-09-17,SG,0
U02553,returning,2025-01-13,IN,10
U02554,returning,2025-01-06,SG,7
U02555,new,2025-04-26,IN,0
U02556,returning,2025-07-23,SG,2
U02557,new,2025-05-01,DE,0
U02558,new,2025-07-07,JP,0
U02559,new,2025-03-21,JP,0
U02560,new,2025-08-14,AU,0
U02561,returning,2025-08-07,AE,2
U02562,returning,2025-10-31,IN,5
U02563,new,2025-03-14,GB,0
U02564,new,2025-01-20,AE,0
U02565,new,2025-03-29,JP,0
U02566,new,2025-06-21,AU,0
U02567,new,2025-06-13,BR,0
U02568,new,2025-07-09,US,0
U02569,returning,2025-10-19,AU,4
U02570,returning,2025-08-06,US,6
U02571,new,2025-12-11,TH,0
U02572,returning,2025-08-07,JP,2
U02573,new,2025-01-01,GB,0
U02574,new,2025-11-22,AE,0
U02575,new,2025-07-08,US,0
U02576,new,2025-05-20,DE,0
U02577,returning,2025-01-31,CN,10
U02578,new,2025-08-23,AE,0
U02579,new,2025-05-01,BR,0
U02580,new,2025-09-14,IN,0
U02581,new,2025-09-20,IN,0
U02582,returning,2025-04-01,SG,1
U02583,new,2025-08-16,US,0
U02584,new,2025-03-20,GB,0
U02585,new,2025-01-10,JP,0
U02586,new,2025-08-15,IN,0
U02587,new,2025-10-23,SG,0
U02588,returning,2025-11-07,AE,12
U02589,new,2025-02-20,JP,0
U02590,returning,2025-03-07,CA,7
U02591,returning,2025-09-01,DE,7
U02592,returning,2025-08-30,AU,10
U02593,new,2025-12-07,AE,0
U02594,new,2025-01-24,AU,0
U02595,new,2025-04-05,GB,0
U02596,returning,2025-09-08,CL,11
U02597,new,2025-02-09,DE,0
U02598,new,2025-09-04,US,0
U02599,new,2025-12-06,CL,0
U02600,new,2025-11-11,IT,0
U02601,new,2025-06-04,IN,0
U02602,new,2025-07-16,DE,0
U02603,returning,2025-05-05,CN,9
U02604,new,2025-11-11,BR,0
U02605,new,2025-01-18,TH,0
U02606,new,2025-10-23,IN,0
U02607,new,2025-12-30,DE,0
U02608,new,2025-03-26,CN,0
U02609,returning,2025-10-13,TH,5
U02610,new,2025-06-07,FR,0
U02611,returning,2025-02-01,TH,12
U02612,new,2025-05-03,DE,0
U02613,new,2025-05-02,BR,0
U02614,returning,2025-02-02,SG,10
U02615,new,2025-09-21,FR,0
U02616,new,2025-08-07,SG,0
U02617,new,2025-07-21,TH,0
U02618,new,2025-08-08,AE,0
U02619,returning,2025-02-05,AR,1
U02620,new,2025-12-02,SG,0
U02621,returning,2025-11-17,AU,3
U02622,returning,2025-02-02,CN,11
U02623,new,2025-03-14,GB,0
U02624,returning,2025-09-05,IN,8
U02625,new,2025-04-03,JP,0
U02626,returning,2025-12-13,IN,8
U02627,new,2025-10-04,AU,0
U02628,returning,2025-06-02,SG,1
U02629,new,2025-10-03,BR,0
U02630,new,2025-12-14,AE,0
U02631,new,2025-06-12,JP,0
U02632,returning,2025-04-23,CN,4
U02633,new,2025-09-28,TH,0
U02634,new,2025-08-06,CL,0
U02635,returning,2025-12-13,IN,11
U02636,returning,2025-12-28,US,9
U02637,returning,2025-08-02,TH,5
U02638,returning,2025-03-17,CN,4
U02639,returning,2025-02-27,US,1
U02640,returning,2025-11-08,US,10
U02641,new,2025-07-14,SG,0
U02642,new,2025-08-09,TH,0
U02643,returning,2025-05-14,SG,9
U02644,new,2025-02-07,IT,0
U02645,new,2025-03-29,DE,0
U02646,new,2025-04-08,IN,0
U02647,returning,2025-04-24,JP,9
U02648,new,2025-10-25,DE,0
U02649,new,2025-04-18,TH,0
U02650,new,2025-05-07,CN,0
U02651,new,2025-08-15,CA,0
U02652,new,2025-09-25,GB,0
U02653,new,2025-11-05,CA,0
U02654,new,2025-07-16,AU,0
U02655,returning,2025-10-10,AE,12
U02656,new,2025-05-12,AE,0
U02657,returning,2025-02-04,AE,4
U02658,returning,2025-08-23,IN,10
U02659,new,2025-09-28,JP,0
U02660,returning,2025-12-25,IN,3
U02661,new,2025-07-13,US,0
U02662,returning,2025-08-03,CN,11
U02663,new,2025-03-17,ZA,0
U02664,returning,2025-01-21,JP,1
U02665,new,2025-09-25,TH,0
U02666,new,2025-10-04,IT,0
U02667,new,2025-02-23,IN,0
U02668,returning,2025-02-08,IN,6
U02669,returning,2025-06-08,AU,4
U02670,new,2025-05-28,TH,0
U02671,new,2025-04-13,ZA,0
U02672,new,2025-07-18,CN,0
U02673,returning,2025-11-18,AU,11
U02674,new,2025-06-10,JP,0
U02675,returning,2025-01-24,JP,1
U02676,new,2025-11-14,CN,0
U02677,new,2025-09-29,AE,0
U02678,new,2025-10-22,AR,0
U02679,new,2025-05-02,CA,0
U02680,new,2025-07-20,US,0
U02681,new,2025-08-27,MX,0
U02682,returning,2025-12-29,JP,3
U02683,new,2025-08-21,CN,0
U02684,new,2025-06-19,JP,0
U02685,new,2025-09-03,CA,0
U02686,new,2025-05-18,ZA,0
U02687,new,2025-08-18,AE,0
U02688,new,2025-07-17,TH,0
U02689,new,2025-07-31,IT,0
U02690,new,2025-03-09,AU,0
U02691,new,2025-03-14,CA,0
U02692,new,2025-12-27,AU,0
U02693,new,2025-08-21,FR,0
U02694,new,2025-02-01,CN,0
U02695,returning,2025-07-01,MX,2
U02696,new,2025-01-12,IN,0
U02697,returning,2025-09-03,SG,5
U02698,new,2025-12-01,IN,0
U02699,returning,2025-01-25,TH,7
U02700,returning,2025-11-02,IT,6
U02701,new,2025-05-08,CL,0
U02702,returning,2025-07-28,AE,11
U02703,new,2025-10-12,IN,0
U02704,new,2025-06-08,TH,0
U02705,returning,2025-01-15,US,7
U02706,returning,2025-04-19,US,7
U02707,new,2025-01-06,CN,0
U02708,new,2025-07-26,ZA,0
U02709,new,2025-01-13,JP,0
U02710,new,2025-11-02,AU,0
U02711,returning,2025-02-08,US,10
U02712,new,2025-08-03,TH,0
U02713,new,2025-06-27,FR,0
U02714,new,2025-02-21,SG,0
U02715,new,2025-09-10,CA,0
U02716,new,2025-09-11,CO,0
U02717,new,2025-10-25,FR,0
U02718,returning,2025-05-02,MX,4
U02719,returning,2025-10-15,SG,9
U02720,new,2025-05-14,CL,0
U02721,returning,2025-02-25,CN,1
U02722,returning,2025-06-24,MX,12
U02723,returning,2025-06-03,US,12
U02724,new,2025-01-07,AE,0
U02725,new,2025-03-26,BR,0
U02726,new,2025-05-05,GB,0
U02727,new,2025-04-01,CA,0
U02728,new,2025-01-26,SG,0
U02729,new,2025-09-12,MX,0
U02730,new,2025-08-28,JP,0
U02731,returning,2025-01-18,JP,2
U02732,new,2025-03-02,GB,0
U02733,new,2025-11-21,US,0
U02734,returning,2025-04-07,AU,2
U02735,returning,2025-05-18,CA,9
U02736,returning,2025-04-06,IN,5
U02737,returning,2025-01-06,BR,12
U02738,new,2025-06-30,DE,0
U02739,returning,2025-11-23,IN,9
U02740,new,2025-03-19,CA,0
U02741,new,2025-11-05,CN,0
U02742,new,2025-12-01,DE,0
U02743,new,2025-03-27,AE,0
U02744,new,2025-04-18,IT,0
U02745,new,2025-09-20,SG,0
U02746,returning,2025-03-14,CN,10
U02747,new,2025-04-02,DE,0
U02748,new,2025-10-17,AE,0
U02749,returning,2025-10-09,IT,6
U02750,new,2025-07-18,IN,0
U02751,new,2025-04-10,GB,0
U02752,returning,2025-05-20,IN,6
U02753,new,2025-11-03,GB,0
U02754,new,2025-01-18,SG,0
U02755,returning,2025-09-18,FR,5
U02756,new,2025-03-09,AE,0
U02757,new,2025-04-26,IT,0
U02758,returning,2025-11-16,AU,4
U02759,returning,2025-04-15,AU,10
U02760,new,2025-05-18,DE,0
U02761,new,2025-12-04,CN,0
U02762,new,2025-05-14,CA,0
U02763,new,2025-10-26,SG,0
U02764,new,2025-04-14,AE,0
U02765,new,2025-06-03,IN,0
U02766,returning,2025-05-13,CN,4
U02767,new,2025-03-19,IT,0
U02768,new,2025-12-03,TH,0
U02769,new,2025-03-21,CA,0
U02770,returning,2025-05-10,AE,8
U02771,new,2025-01-22,JP,0
U02772,new,2025-07-28,IN,0
U02773,returning,2025-12-21,FR,7
U02774,new,2025-06-13,TH,0
U02775,new,2025-08-24,TH,0
U02776,new,2025-12-31,US,0
U02777,new,2025-09-12,TH,0
U02778,new,2025-03-11,ZA,0
U02779,new,2025-11-25,AU,0
U02780,new,2025-12-09,JP,0
U02781,new,2025-05-30,SG,0
U02782,returning,2025-07-09,US,10
U02783,returning,2025-01-08,AU,1
U02784,returning,2025-11-30,US,5
U02785,returning,2025-03-30,CO,3
U02786,new,2025-12-02,JP,0
U02787,returning,2025-11-27,TH,7
U02788,new,2025-05-05,MX,0
U02789,returning,2025-12-16,US,9
U02790,returning,2025-08-08,CN,2
U02791,returning,2025-06-06,JP,9
U02792,returning,2025-10-01,FR,2
U02793,new,2025-10-24,SG,0
U02794,new,2025-02-07,IN,0
U02795,new,2025-02-05,AE,0
U02796,new,2025-05-31,US,0
U02797,new,2025-06-24,MX,0
U02798,new,2025-06-20,DE,0
U02799,returning,2025-05-17,FR,9
U02800,new,2025-06-22,IT,0
U02801,returning,2025-06-23,US,5
U02802,returning,2025-11-21,GB,6
U02803,returning,2025-01-17,CL,2
U02804,returning,2025-01-28,TH,9
U02805,new,2025-03-31,GB,0
U02806,returning,2025-10-25,CA,5
U02807,returning,2025-02-01,AE,9
U02808,new,2025-07-07,AU,0
U02809,new,2025-11-02,FR,0
U02810,returning,2025-10-02,US,10
U02811,new,2025-04-01,FR,0
U02812,new,2025-06-14,US,0
U02813,returning,2025-04-06,CA,5
U02814,new,2025-10-28,SG,0
U02815,new,2025-09-09,FR,0
U02816,returning,2025-12-31,JP,12
U02817,new,2025-12-21,FR,0
U02818,new,2025-08-02,CO,0
U02819,new,2025-05-09,BR,0
U02820,new,2025-01-22,CN,0
U02821,returning,2025-03-29,TH,8
U02822,new,2025-05-29,TH,0
U02823,new,2025-04-04,SG,0
U02824,new,2025-06-21,AE,0
U02825,new,2025-09-06,SG,0
U02826,returning,2025-08-28,AU,7
U02827,returning,2025-05-11,CO,10
U02828,new,2025-07-08,TH,0
U02829,new,2025-10-14,CN,0
U02830,new,2025-08-13,CA,0
U02831,new,2025-09-27,DE,0
U02832,returning,2025-11-05,SG,8
U02833,new,2025-12-16,DE,0
U02834,new,2025-01-28,AU,0
U02835,new,2025-06-01,GB,0
U02836,returning,2025-02-21,SG,4
U02837,returning,2025-12-24,CN,6
U02838,new,2025-08-31,IN,0
U02839,returning,2025-09-18,TH,8
U02840,new,2025-11-28,AU,0
U02841,new,2025-11-11,CN,0
U02842,returning,2025-03-03,SG,11
U02843,returning,2025-12-15,CA,8
U02844,returning,2025-05-18,SG,10
U02845,new,2025-03-01,AU,0
U02846,new,2025-01-22,CN,0
U02847,returning,2025-01-06,AU,1
U02848,new,2025-12-08,JP,0
U02849,new,2025-08-29,GB,0
U02850,new,2025-12-10,US,0
U02851,returning,2025-06-10,IT,8
U02852,new,2025-05-22,IN,0
U02853,new,2025-09-04,ZA,0
U02854,returning,2025-03-31,IT,2
U02855,new,2025-09-12,JP,0
U02856,new,2025-12-04,SG,0
U02857,new,2025-10-22,SG,0
U02858,new,2025-04-19,FR,0
U02859,new,2025-08-06,GB,0
U02860,new,2025-09-04,DE,0
U02861,returning,2025-03-13,US,5
U02862,new,2025-07-22,DE,0
U02863,returning,2025-03-12,US,2
U02864,new,2025-03-01,CN,0
U02865,new,2025-01-22,TH,0
U02866,new,2025-07-21,AR,0
U02867,new,2025-09-02,DE,0
U02868,returning,2025-07-31,TH,7
U02869,new,2025-10-20,TH,0
U02870,new,2025-01-28,US,0
U02871,returning,2025-04-10,AU,11
U02872,returning,2025-09-10,US,4
U02873,returning,2025-06-04,CO,11
U02874,new,2025-08-01,AU,0
U02875,returning,2025-08-14,JP,12
U02876,new,2025-12-01,JP,0
U02877,new,2025-03-22,IN,0
U02878,new,2025-03-05,TH,0
U02879,new,2025-10-04,IN,0
U02880,new,2025-02-15,US,0
U02881,new,2025-01-19,US,0
U02882,returning,2025-05-28,SG,4
U02883,new,2025-03-23,JP,0
U02884,new,2025-04-23,AU,0
U02885,new,2025-12-08,CA,0
U02886,returning,2025-07-09,AU,6
U02887,new,2025-02-06,FR,0
U02888,new,2025-01-23,SG,0
U02889,returning,2025-06-20,TH,7
U02890,returning,2025-04-08,SG,6
U02891,new,2025-07-22,GB,0
U02892,returning,2025-01-10,JP,9
U02893,returning,2025-06-02,ZA,9
U02894,returning,2025-06-06,SG,1
U02895,new,2025-10-17,JP,0
U02896,returning,2025-08-01,AU,12
U02897,new,2025-06-23,IN,0
U02898,new,2025-09-29,JP,0
U02899,new,2025-04-01,FR,0
U02900,new,2025-05-04,AU,0
U02901,new,2025-08-31,CN,0
U02902,returning,2025-09-08,FR,5
U02903,new,2025-08-01,IT,0
U02904,new,2025-01-04,ZA,0
U02905,new,2025-10-20,US,0
U02906,new,2025-05-09,CL,0
U02907,returning,2025-12-03,GB,4
U02908,new,2025-03-20,ZA,0
U02909,new,2025-06-04,SG,0
U02910,new,2025-06-02,JP,0
U02911,new,2025-03-22,AU,0
U02912,new,2025-04-05,SG,0
U02913,returning,2025-10-25,JP,5
U02914,returning,2025-06-17,US,2
U02915,new,2025-08-30,US,0
U02916,returning,2025-08-24,FR,7
U02917,returning,2025-09-19,IN,11
U02918,returning,2025-07-16,GB,12
U02919,new,2025-02-04,GB,0
U02920,new,2025-11-22,SG,0
U02921,new,2025-05-16,IN,0
U02922,returning,2025-06-26,AE,6
U02923,returning,2025-11-15,DE,2
U02924,new,2025-04-02,CA,0
U02925,new,2025-09-26,CO,0
U02926,returning,2025-12-06,IT,9
U02927,returning,2025-08-17,AU,3
U02928,returning,2025-06-22,AU,8
U02929,returning,2025-01-22,ZA,6
U02930,new,2025-02-26,DE,0
U02931,new,2025-02-27,AU,0
U02932,returning,2025-12-12,ZA,6
U02933,new,2025-11-25,CN,0
U02934,new,2025-09-27,TH,0
U02935,returning,2025-03-07,IT,4
U02936,new,2025-01-23,GB,0
U02937,returning,2025-03-21,JP,10
U02938,new,2025-09-12,CN,0
U02939,returning,2025-05-01,TH,5
U02940,new,2025-09-17,JP,0
U02941,new,2025-07-15,TH,0
U02942,new,2025-07-30,IN,0
U02943,new,2025-12-25,BR,0
U02944,returning,2025-09-15,DE,3
U02945,returning,2025-09-26,TH,12
U02946,new,2025-11-02,GB,0
U02947,new,2025-05-01,CN,0
U02948,new,2025-08-30,AE,0
U02949,new,2025-01-10,MX,0
U02950,returning,2025-02-26,IT,11
U02951,returning,2025-01-06,CO,4
U02952,returning,2025-09-19,CA,8
U02953,returning,2025-06-12,CN,12
U02954,new,2025-09-01,US,0
U02955,returning,2025-03-25,AU,4
U02956,returning,2025-07-21,JP,4
U02957,returning,2025-08-10,IN,12
U02958,returning,2025-06-21,AU,4
U02959,new,2025-05-08,GB,0
U02960,returning,2025-04-03,US,5
U02961,new,2025-02-03,AU,0
U02962,new,2025-07-02,TH,0
U02963,new,2025-07-28,GB,0
U02964,returning,2025-08-21,SG,4
U02965,returning,2025-07-01,CN,4
U02966,returning,2025-04-14,US,4
U02967,returning,2025-04-22,IT,4
U02968,new,2025-05-08,US,0
U02969,returning,2025-11-12,SG,10
U02970,new,2025-05-06,AU,0
U02971,new,2025-07-22,CL,0
U02972,new,2025-09-19,IN,0
U02973,returning,2025-06-26,DE,6
U02974,returning,2025-07-25,BR,3
U02975,new,2025-06-04,JP,0
U02976,new,2025-12-09,GB,0
U02977,returning,2025-03-19,MX,2
U02978,new,2025-09-10,AE,0
U02979,returning,2025-10-19,AE,2
U02980,returning,2025-12-24,IN,2
U02981,new,2025-08-21,DE,0
U02982,new,2025-03-24,FR,0
U02983,returning,2025-03-08,IN,11
U02984,returning,2025-03-11,FR,11
U02985,new,2025-06-02,SG,0
U02986,returning,2025-08-03,ZA,8
U02987,new,2025-10-15,ZA,0
U02988,new,2025-09-23,SG,0
U02989,returning,2025-07-17,ZA,10
U02990,returning,2025-09-06,AU,1
U02991,new,2025-06-21,IN,0
U02992,returning,2025-03-16,FR,9
U02993,new,2025-08-29,IT,0
U02994,new,2025-04-21,TH,0
U02995,new,2025-03-26,GB,0
U02996,returning,2025-01-31,IT,1
U02997,new,2025-01-16,DE,0
U02998,new,2025-07-13,SG,0
U02999,new,2025-08-23,BR,0
U03000,returning,2025-04-26,CA,8
U03001,returning,2025-02-07,AE,6
U03002,returning,2025-04-25,IN,10
U03003,new,2025-05-11,CA,0
U03004,new,2025-10-07,MX,0
U03005,new,2025-07-05,CN,0
U03006,returning,2025-10-07,TH,6
U03007,returning,2025-10-22,AE,8
U03008,new,2025-03-28,FR,0
U03009,returning,2025-04-26,IN,10
U03010,new,2025-09-29,US,0
U03011,new,2025-03-30,AU,0
U03012,new,2025-02-07,SG,0
U03013,new,2025-12-02,IN,0
U03014,new,2025-04-08,FR,0
U03015,new,2025-12-15,IN,0
U03016,new,2025-11-24,ZA,0
U03017,returning,2025-01-24,JP,5
U03018,new,2025-12-08,CN,0
U03019,new,2025-12-29,SG,0
U03020,returning,2025-06-04,AU,8
U03021,new,2025-10-23,JP,0
U03022,new,2025-02-13,AU,0
U03023,returning,2025-09-05,ZA,3
U03024,new,2025-11-28,SG,0
U03025,new,2025-01-04,FR,0
U03026,new,2025-10-16,SG,0
U03027,returning,2025-12-28,AU,9
U03028,new,2025-09-12,FR,0
U03029,returning,2025-04-18,JP,5
U03030,new,2025-05-13,ZA,0
U03031,new,2025-06-24,TH,0
U03032,new,2025-12-02,IN,0
U03033,returning,2025-02-19,FR,7
U03034,new,2025-02-09,CA,0
U03035,new,2025-01-25,ZA,0
U03036,new,2025-02-20,CA,0
U03037,new,2025-04-29,IT,0
U03038,returning,2025-01-29,AU,4
U03039,new,2025-04-27,TH,0
U03040,new,2025-12-24,AR,0
U03041,new,2025-12-29,AR,0
U03042,returning,2025-04-04,IT,10
U03043,new,2025-03-25,US,0
U03044,new,2025-06-05,IN,0
U03045,returning,2025-12-26,SG,3
U03046,returning,2025-12-24,CA,1
