session_id,user_id,session_start,session_end,session_duration_sec,country,traffic_source,campaign_name,device_category,landing_page,exit_page
S26030986168,U03960,2026-03-09 11:38:44 UTC,2026-03-09 11:47:23 UTC,519,AU,organic,,desktop,/new-arrivals,/
S26022701435,U04465,2026-02-27 01:35:58 UTC,2026-02-27 01:40:35 UTC,277,AU,direct,,mobile,/audio,/
S26032728408,U04431,2026-03-27 05:21:50 UTC,2026-03-27 05:23:59 UTC,129,AU,organic,,desktop,/accessories,/
S26011620869,U04172,2026-01-16 20:02:15 UTC,2026-01-16 20:12:23 UTC,608,AU,organic,,desktop,/,/search
S26022152545,U01433,2026-02-21 15:40:37 UTC,2026-02-21 15:50:18 UTC,581,AU,organic,,mobile,/,/search
S26011128402,U02627,2026-01-11 02:48:09 UTC,2026-01-11 02:54:48 UTC,399,AU,direct,,desktop,/,/
S26031245559,U03628,2026-03-12 16:22:30 UTC,2026-03-12 16:36:00 UTC,810,AU,organic,,mobile,/deals,/
S26010842254,U01644,2026-01-08 21:07:07 UTC,2026-01-08 21:23:55 UTC,1008,AU,organic,,desktop,/tablets,/products
S26021480710,U00638,2026-02-14 16:09:03 UTC,2026-02-14 16:21:25 UTC,742,AU,organic,,desktop,/,/search
S26021056538,U00569,2026-02-10 01:56:06 UTC,2026-02-10 02:10:20 UTC,854,AU,organic,,mobile,/deals,/products
S26010740296,U03764,2026-01-07 03:12:49 UTC,2026-01-07 03:27:18 UTC,869,AU,direct,,desktop,/deals,/
S26012333799,U03560,2026-01-23 09:12:58 UTC,2026-01-23 09:20:52 UTC,474,AU,direct,,mobile,/sale,/products
S26030756172,U04727,2026-03-07 21:06:44 UTC,2026-03-07 21:25:23 UTC,1119,AU,organic,,desktop,/new-arrivals,/404
S26011221938,U01757,2026-01-12 09:51:10 UTC,2026-01-12 09:57:08 UTC,358,AU,organic,,desktop,/new-arrivals,/404
S26032979567,U00310,2026-03-29 06:39:55 UTC,2026-03-29 06:44:51 UTC,296,AU,organic,,mobile,/sale,/search
S26022548488,U03049,2026-02-25 18:30:17 UTC,2026-02-25 18:36:55 UTC,398,AU,direct,,desktop,/deals,/products
S26021429867,U04071,2026-02-14 22:01:20 UTC,2026-02-14 22:22:05 UTC,1245,AU,organic,,desktop,/new-arrivals,/search
S26011116363,U02779,2026-01-11 03:13:56 UTC,2026-01-11 03:32:52 UTC,1136,AU,direct,,desktop,/,/cart
S26022076579,U01509,2026-02-20 01:10:55 UTC,2026-02-20 01:13:15 UTC,140,AU,direct,,desktop,/sale,/
S26031320819,U03670,2026-03-13 07:17:45 UTC,2026-03-13 07:46:03 UTC,1698,AU,organic,,tablet,/sale,/404
S26031911412,U00671,2026-03-19 09:36:25 UTC,2026-03-19 09:42:46 UTC,381,AU,organic,,mobile,/deals,/search
S26011743379,U00623,2026-01-17 13:12:30 UTC,2026-01-17 13:18:49 UTC,379,AU,organic,,mobile,/new-arrivals,/search
S26012907101,U04922,2026-01-29 16:12:24 UTC,2026-01-29 16:21:02 UTC,518,AU,organic,,desktop,/new-arrivals,/
S26010959552,U00146,2026-01-09 12:53:34 UTC,2026-01-09 13:23:27 UTC,1793,AU,organic,,mobile,/sale,/products
S26020325850,U01259,2026-02-03 19:30:57 UTC,2026-02-03 19:57:17 UTC,1580,AU,organic,,mobile,/deals,/cart
S26020590544,U03020,2026-02-05 02:25:42 UTC,2026-02-05 02:30:37 UTC,295,AU,organic,,mobile,/,/search
S26032599237,U03283,2026-03-25 23:23:46 UTC,2026-03-25 23:33:10 UTC,564,AU,direct,,tablet,/tablets,/search
S26031369914,U04841,2026-03-13 07:32:33 UTC,2026-03-13 08:01:58 UTC,1765,AU,organic,,desktop,/,/products
S26032647131,U02673,2026-03-26 18:27:04 UTC,2026-03-26 18:36:59 UTC,595,AU,direct,,mobile,/sale,/404
S26030331367,U04303,2026-03-03 07:09:48 UTC,2026-03-03 07:36:12 UTC,1584,AU,organic,,desktop,/,/products
S26010252290,U00093,2026-01-02 08:05:24 UTC,2026-01-02 08:18:48 UTC,804,AU,direct,,mobile,/,/products
S26032655286,U00438,2026-03-26 21:56:08 UTC,2026-03-26 22:18:48 UTC,1360,AU,organic,,desktop,/new-arrivals,/products
S26012715679,U00481,2026-01-27 03:16:04 UTC,2026-01-27 03:20:36 UTC,272,AU,direct,,mobile,/sale,/404
S26020956828,U00853,2026-02-09 06:47:18 UTC,2026-02-09 07:00:32 UTC,794,AU,direct,,mobile,/new-arrivals,/
S26020630863,U00176,2026-02-06 04:30:17 UTC,2026-02-06 04:37:25 UTC,428,AU,direct,,desktop,/new-arrivals,/404
S26030930072,U04476,2026-03-09 03:10:41 UTC,2026-03-09 03:18:40 UTC,479,AU,organic,,mobile,/new-arrivals,/products
S26021769253,U01941,2026-02-17 17:08:50 UTC,2026-02-17 17:24:48 UTC,958,AU,organic,,desktop,/,/cart
S26011125028,U04297,2026-01-11 00:27:20 UTC,2026-01-11 00:50:32 UTC,1392,AU,organic,,mobile,/new-arrivals,/
S26032693922,U00359,2026-03-26 21:06:13 UTC,2026-03-26 21:18:30 UTC,737,AU,organic,,desktop,/deals,/404
S26030768472,U03628,2026-03-07 13:40:54 UTC,2026-03-07 13:42:17 UTC,83,AU,direct,,mobile,/deals,/404
S26030202328,U02414,2026-03-02 18:42:05 UTC,2026-03-02 18:54:04 UTC,719,AU,organic,,desktop,/sale,/products
S26022294724,U04190,2026-02-22 10:41:45 UTC,2026-02-22 10:53:33 UTC,708,AU,organic,,desktop,/,/cart
S26011634017,U00498,2026-01-16 03:07:38 UTC,2026-01-16 03:29:08 UTC,1290,AU,direct,,mobile,/new-arrivals,/search
S26020481089,U02955,2026-02-04 11:39:47 UTC,2026-02-04 12:01:26 UTC,1299,AU,organic,,tablet,/audio,/search
S26012330767,U03520,2026-01-23 22:24:16 UTC,2026-01-23 22:30:16 UTC,360,AU,direct,,tablet,/accessories,/search
S26031673914,U02840,2026-03-16 07:05:35 UTC,2026-03-16 07:23:24 UTC,1069,AU,organic,,mobile,/,/404
S26032181568,U03191,2026-03-21 06:30:43 UTC,2026-03-21 06:33:57 UTC,194,AU,direct,,desktop,/,/404
S26020101473,U04288,2026-02-01 08:10:57 UTC,2026-02-01 08:12:37 UTC,100,AU,organic,,mobile,/deals,/404
S26032203259,U03715,2026-03-22 08:04:49 UTC,2026-03-22 08:11:49 UTC,420,AU,organic,,mobile,/deals,/404
S26031429709,U01400,2026-03-14 15:18:27 UTC,2026-03-14 15:24:56 UTC,389,AU,direct,,desktop,/sale,/search
S26031169936,U00262,2026-03-11 21:17:36 UTC,2026-03-11 21:44:12 UTC,1596,AU,organic,,desktop,/new-arrivals,/cart
S26022581682,U00177,2026-02-25 14:06:37 UTC,2026-02-25 14:27:01 UTC,1224,AU,organic,,mobile,/tablets,/cart
S26020345155,U03641,2026-02-03 02:05:14 UTC,2026-02-03 02:18:43 UTC,809,AU,direct,,mobile,/deals,/
S26010807034,U01676,2026-01-08 15:51:20 UTC,2026-01-08 15:56:12 UTC,292,AU,organic,,mobile,/,/404
S26010386248,U00671,2026-01-03 15:04:37 UTC,2026-01-03 15:10:46 UTC,369,AU,direct,,desktop,/deals,/
S26011430839,U04837,2026-01-14 21:47:49 UTC,2026-01-14 22:06:07 UTC,1098,AU,organic,,desktop,/accessories,/search
S26022536640,U03075,2026-02-25 15:59:22 UTC,2026-02-25 16:20:41 UTC,1279,AU,organic,,desktop,/sale,/
S26012525388,U00741,2026-01-25 20:57:56 UTC,2026-01-25 21:21:13 UTC,1397,AU,organic,,mobile,/wearables,/cart
S26020202620,U00741,2026-02-02 00:17:56 UTC,2026-02-02 00:26:16 UTC,500,AU,organic,,mobile,/deals,/products
S26012510868,U00130,2026-01-25 09:28:57 UTC,2026-01-25 09:37:36 UTC,519,AU,direct,,mobile,/wearables,/search
S26031919811,U00970,2026-03-19 00:03:26 UTC,2026-03-19 00:18:30 UTC,904,AU,organic,,mobile,/accessories,/search
S26022631969,U00573,2026-02-26 11:09:59 UTC,2026-02-26 11:14:10 UTC,251,AU,direct,,desktop,/new-arrivals,/
S26012996746,U00974,2026-01-29 23:20:51 UTC,2026-01-29 23:31:35 UTC,644,AU,organic,,mobile,/audio,/search
S26012835592,U04265,2026-01-28 23:45:13 UTC,2026-01-28 23:57:03 UTC,710,AU,organic,,desktop,/deals,/404
S26012523856,U02304,2026-01-25 22:32:18 UTC,2026-01-25 22:40:07 UTC,469,AU,organic,,mobile,/,/cart
S26011442980,U04386,2026-01-14 18:47:03 UTC,2026-01-14 18:59:01 UTC,718,AU,direct,,desktop,/phones,/search
S26012467700,U03221,2026-01-24 15:01:37 UTC,2026-01-24 15:31:25 UTC,1788,AU,organic,,desktop,/deals,/search
S26011909773,U02874,2026-01-19 12:03:48 UTC,2026-01-19 12:08:05 UTC,257,AU,organic,,mobile,/new-arrivals,/
S26010734145,U00658,2026-01-07 11:28:21 UTC,2026-01-07 11:37:19 UTC,538,AU,organic,,mobile,/deals,/search
S26012630808,U00583,2026-01-26 04:06:34 UTC,2026-01-26 04:10:10 UTC,216,AU,organic,,mobile,/deals,/cart
S26032237741,U04265,2026-03-22 13:39:42 UTC,2026-03-22 14:02:44 UTC,1382,AU,organic,,desktop,/new-arrivals,/404
S26021095745,U02874,2026-02-10 00:04:20 UTC,2026-02-10 00:28:18 UTC,1438,AU,direct,,desktop,/sale,/search
S26021497793,U00788,2026-02-14 18:44:02 UTC,2026-02-14 19:01:01 UTC,1019,AU,organic,,mobile,/accessories,/404
S26021863706,U03918,2026-02-18 12:52:35 UTC,2026-02-18 12:56:51 UTC,256,AU,direct,,mobile,/new-arrivals,/cart
S26012427126,U03265,2026-01-24 07:41:49 UTC,2026-01-24 08:05:07 UTC,1398,AU,organic,,desktop,/deals,/products
S26012676296,U01909,2026-01-26 18:59:47 UTC,2026-01-26 19:00:44 UTC,57,AU,organic,,desktop,/,/search
S26032783298,U02690,2026-03-27 00:30:40 UTC,2026-03-27 00:36:33 UTC,353,AU,direct,,mobile,/new-arrivals,/404
S26031219384,U04350,2026-03-12 01:56:44 UTC,2026-03-12 02:02:53 UTC,369,AU,organic,,desktop,/sale,/
S26011024122,U03946,2026-01-10 19:20:22 UTC,2026-01-10 19:30:28 UTC,606,AU,organic,,mobile,/,/404
S26021902803,U03538,2026-02-19 05:21:13 UTC,2026-02-19 05:39:09 UTC,1076,AU,direct,,desktop,/new-arrivals,/404
S26032216984,U02911,2026-03-22 06:47:55 UTC,2026-03-22 07:00:31 UTC,756,AU,organic,,mobile,/phones,/
S26010305110,U04922,2026-01-03 22:00:00 UTC,2026-01-03 22:03:04 UTC,184,AU,direct,,desktop,/new-arrivals,/cart
S26010458139,U00707,2026-01-04 21:12:21 UTC,2026-01-04 21:28:52 UTC,991,AU,organic,,desktop,/deals,/products
S26021797978,U02436,2026-02-17 03:56:33 UTC,2026-02-17 04:02:12 UTC,339,AU,organic,,desktop,/sale,/products
S26020301822,U00008,2026-02-03 06:44:39 UTC,2026-02-03 06:52:38 UTC,479,AU,organic,,desktop,/deals,/search
S26032946523,U02250,2026-03-29 03:23:59 UTC,2026-03-29 03:49:45 UTC,1546,AU,organic,,mobile,/,/search
S26011790007,U04303,2026-01-17 09:27:49 UTC,2026-01-17 09:54:43 UTC,1614,AU,direct,,mobile,/new-arrivals,/404
S26020478264,U03913,2026-02-04 14:14:02 UTC,2026-02-04 14:22:19 UTC,497,AU,organic,,desktop,/,/products
S26012036412,U04124,2026-01-20 16:13:51 UTC,2026-01-20 16:41:20 UTC,1649,AU,organic,,tablet,/phones,/cart
S26021911584,U02016,2026-02-19 16:12:19 UTC,2026-02-19 16:26:45 UTC,866,AU,organic,,desktop,/audio,/cart
S26032258162,U03171,2026-03-22 22:49:35 UTC,2026-03-22 23:13:06 UTC,1411,AU,organic,,tablet,/new-arrivals,/products
S26010309564,U03806,2026-01-03 13:43:14 UTC,2026-01-03 14:09:16 UTC,1562,AU,organic,,tablet,/,/search
S26020503235,U04343,2026-02-05 17:36:30 UTC,2026-02-05 17:42:55 UTC,385,AU,organic,,tablet,/,/cart
S26032624768,U04322,2026-03-26 22:26:14 UTC,2026-03-26 22:47:36 UTC,1282,AU,organic,,desktop,/accessories,/search
S26012782818,U02621,2026-01-27 00:35:27 UTC,2026-01-27 01:02:32 UTC,1625,AU,organic,,mobile,/,/404
S26013042414,U03011,2026-01-30 06:47:10 UTC,2026-01-30 06:54:01 UTC,411,AU,organic,,mobile,/sale,/
S26010719711,U02248,2026-01-07 09:34:32 UTC,2026-01-07 09:57:29 UTC,1377,AU,direct,,desktop,/sale,/
S26010229511,U01003,2026-01-02 18:20:41 UTC,2026-01-02 18:21:58 UTC,77,AU,organic,,mobile,/tablets,/404
S26010985729,U02834,2026-01-09 21:22:04 UTC,2026-01-09 21:33:16 UTC,672,AU,organic,,mobile,/deals,/products
S26031978020,U04350,2026-03-19 15:57:57 UTC,2026-03-19 16:03:08 UTC,311,AU,direct,,desktop,/wearables,/
S26011803678,U00093,2026-01-18 20:50:43 UTC,2026-01-18 21:13:53 UTC,1390,AU,organic,,desktop,/new-arrivals,/cart
S26020616662,U01059,2026-02-06 06:51:07 UTC,2026-02-06 07:10:52 UTC,1185,AU,organic,,tablet,/sale,/
S26010559118,U02059,2026-01-05 10:02:03 UTC,2026-01-05 10:08:46 UTC,403,AU,organic,,tablet,/,/
S26030450444,U02137,2026-03-04 23:57:44 UTC,2026-03-05 00:03:20 UTC,336,AU,organic,,desktop,/,/products
S26031048334,U00112,2026-03-10 21:37:45 UTC,2026-03-10 21:49:35 UTC,710,AU,organic,,mobile,/phones,/search
S26020854686,U02304,2026-02-08 13:40:11 UTC,2026-02-08 13:54:39 UTC,868,AU,direct,,mobile,/deals,/products
S26010922258,U02436,2026-01-09 08:17:09 UTC,2026-01-09 08:33:29 UTC,980,AU,direct,,desktop,/new-arrivals,/
S26031449264,U04939,2026-03-14 05:12:57 UTC,2026-03-14 05:20:41 UTC,464,AU,direct,,desktop,/sale,/cart
S26032718129,U01652,2026-03-27 05:22:47 UTC,2026-03-27 05:39:01 UTC,974,AU,organic,,mobile,/sale,/search
S26010443617,U00658,2026-01-04 21:45:29 UTC,2026-01-04 22:11:20 UTC,1551,AU,organic,,desktop,/,/
S26010621967,U02516,2026-01-06 06:40:11 UTC,2026-01-06 06:46:53 UTC,402,AU,direct,,mobile,/,/
S26032341864,U04465,2026-03-23 06:13:33 UTC,2026-03-23 06:29:18 UTC,945,AU,direct,,desktop,/,/search
S26022311854,U04887,2026-02-23 01:45:26 UTC,2026-02-23 02:01:07 UTC,941,AU,organic,,mobile,/new-arrivals,/
S26030690114,U00130,2026-03-06 11:13:24 UTC,2026-03-06 11:35:33 UTC,1329,AU,organic,,desktop,/sale,/products
S26032684728,U02566,2026-03-26 04:27:44 UTC,2026-03-26 04:55:59 UTC,1695,AU,organic,,desktop,/tablets,/products
S26032707081,U04265,2026-03-27 09:05:35 UTC,2026-03-27 09:29:30 UTC,1435,AU,direct,,mobile,/,/cart
S26031748731,U02779,2026-03-17 10:44:31 UTC,2026-03-17 10:56:02 UTC,691,AU,direct,,desktop,/sale,/404
S26012184524,U04712,2026-01-21 05:10:39 UTC,2026-01-21 05:30:14 UTC,1175,AU,organic,,mobile,/new-arrivals,/products
S26030329478,U00743,2026-03-03 19:33:41 UTC,2026-03-03 19:49:47 UTC,966,AU,organic,,desktop,/sale,/
S26020501352,U00521,2026-02-05 19:39:25 UTC,2026-02-05 19:46:02 UTC,397,AU,organic,,mobile,/new-arrivals,/404
S26011072941,U02759,2026-01-10 18:47:57 UTC,2026-01-10 19:00:48 UTC,771,AU,direct,,mobile,/deals,/products
S26031931258,U02845,2026-03-19 16:50:03 UTC,2026-03-19 17:00:14 UTC,611,AU,organic,,mobile,/,/products
S26022178430,U01027,2026-02-21 14:32:24 UTC,2026-02-21 14:57:37 UTC,1513,AU,organic,,mobile,/sale,/404
S26031138243,U04359,2026-03-11 01:19:10 UTC,2026-03-11 01:48:00 UTC,1730,AU,organic,,mobile,/accessories,/
S26032473570,U00974,2026-03-24 14:43:13 UTC,2026-03-24 15:12:40 UTC,1767,AU,direct,,desktop,/deals,/products
S26010521338,U00813,2026-01-05 21:13:08 UTC,2026-01-05 21:40:25 UTC,1637,AU,organic,,mobile,/new-arrivals,/products
S26021786496,U03341,2026-02-17 09:45:02 UTC,2026-02-17 10:12:30 UTC,1648,AU,direct,,mobile,/deals,/404
S26031986176,U01198,2026-03-19 11:50:00 UTC,2026-03-19 12:09:55 UTC,1195,AU,organic,,desktop,/audio,/404
S26030125627,U00228,2026-03-01 01:07:00 UTC,2026-03-01 01:07:56 UTC,56,AU,organic,,desktop,/deals,/404
S26021280053,U04840,2026-02-12 01:09:49 UTC,2026-02-12 01:13:24 UTC,215,AU,organic,,desktop,/,/search
S26032708966,U02502,2026-03-27 02:38:55 UTC,2026-03-27 02:54:44 UTC,949,AU,direct,,desktop,/deals,/search
S26030737023,U04379,2026-03-07 23:23:24 UTC,2026-03-07 23:29:49 UTC,385,AU,organic,,mobile,/,/search
S26030729506,U04297,2026-03-07 10:55:34 UTC,2026-03-07 11:01:08 UTC,334,AU,direct,,mobile,/new-arrivals,/
S26010457293,U02783,2026-01-04 12:48:32 UTC,2026-01-04 13:00:48 UTC,736,AU,organic,,tablet,/deals,/products
S26031162667,U00005,2026-03-11 08:21:25 UTC,2026-03-11 08:25:19 UTC,234,AU,organic,,desktop,/phones,/products
S26030744905,U00779,2026-03-07 05:04:43 UTC,2026-03-07 05:12:03 UTC,440,AU,organic,,mobile,/new-arrivals,/cart
S26020153683,U02332,2026-02-01 01:54:14 UTC,2026-02-01 02:09:42 UTC,928,AU,organic,,mobile,/deals,/cart
S26021334800,U03862,2026-02-13 06:22:51 UTC,2026-02-13 06:32:58 UTC,607,AU,direct,,desktop,/sale,/
S26010665954,U04985,2026-01-06 07:29:23 UTC,2026-01-06 07:32:47 UTC,204,AU,organic,,desktop,/new-arrivals,/
S26011119944,U02654,2026-01-11 21:42:22 UTC,2026-01-11 22:00:51 UTC,1109,AU,organic,,desktop,/new-arrivals,/products
S26020823653,U01683,2026-02-08 08:03:18 UTC,2026-02-08 08:12:10 UTC,532,AU,direct,,tablet,/sale,/search
S26022063747,U04350,2026-02-20 02:07:33 UTC,2026-02-20 02:30:24 UTC,1371,AU,direct,,mobile,/deals,/products
S26010346250,U02690,2026-01-03 08:26:25 UTC,2026-01-03 08:45:27 UTC,1142,AU,direct,,mobile,/audio,/search
S26031126920,U01406,2026-03-11 13:33:01 UTC,2026-03-11 13:41:41 UTC,520,AU,organic,,mobile,/new-arrivals,/
S26020144564,U04219,2026-02-01 15:36:46 UTC,2026-02-01 15:48:09 UTC,683,AU,organic,,tablet,/,/cart
S26022077888,U04374,2026-02-20 22:35:39 UTC,2026-02-20 22:39:14 UTC,215,AU,organic,,desktop,/,/search
S26030334595,U00440,2026-03-03 17:36:40 UTC,2026-03-03 18:00:58 UTC,1458,AU,organic,,mobile,/new-arrivals,/
S26032633677,U01378,2026-03-26 06:37:48 UTC,2026-03-26 06:52:25 UTC,877,AU,organic,,desktop,/deals,/404
S26020319881,U02871,2026-02-03 13:27:31 UTC,2026-02-03 13:49:20 UTC,1309,AU,direct,,desktop,/new-arrivals,/search
S26011629014,U03256,2026-01-16 06:52:42 UTC,2026-01-16 07:11:38 UTC,1136,AU,organic,,tablet,/deals,/
S26032600592,U01098,2026-03-26 17:58:55 UTC,2026-03-26 18:19:08 UTC,1213,AU,direct,,desktop,/tablets,/search
S26011609103,U01652,2026-01-16 17:22:39 UTC,2026-01-16 17:35:15 UTC,756,AU,organic,,mobile,/deals,/
S26021144189,U01875,2026-02-11 13:32:48 UTC,2026-02-11 13:35:11 UTC,143,AU,organic,,mobile,/wearables,/products
S26031630636,U04893,2026-03-16 01:26:28 UTC,2026-03-16 01:48:59 UTC,1351,AU,direct,,mobile,/new-arrivals,/search
S26012460437,U01875,2026-01-24 21:36:21 UTC,2026-01-24 21:39:46 UTC,205,AU,organic,,mobile,/,/404
S26022832400,U02225,2026-02-28 09:19:27 UTC,2026-02-28 09:45:43 UTC,1576,AU,organic,,mobile,/new-arrivals,/search
S26031389806,U00821,2026-03-13 01:58:10 UTC,2026-03-13 02:25:23 UTC,1633,AU,organic,,mobile,/new-arrivals,/products
S26011896401,U04225,2026-01-18 11:53:19 UTC,2026-01-18 12:21:47 UTC,1708,AU,organic,,mobile,/new-arrivals,/404
S26032358711,U03038,2026-03-23 22:32:03 UTC,2026-03-23 22:50:27 UTC,1104,AU,direct,,mobile,/sale,/
S26010480104,U00853,2026-01-04 00:24:17 UTC,2026-01-04 00:26:30 UTC,133,AU,organic,,mobile,/deals,/cart
S26011418825,U02364,2026-01-14 08:06:45 UTC,2026-01-14 08:08:26 UTC,101,AU,organic,,desktop,/tablets,/cart
S26030946641,U02398,2026-03-09 10:33:16 UTC,2026-03-09 10:35:33 UTC,137,AU,direct,,desktop,/deals,/404
S26022184886,U04428,2026-02-21 01:05:12 UTC,2026-02-21 01:12:13 UTC,421,AU,direct,,mobile,/new-arrivals,/404
S26010605278,U03952,2026-01-06 08:50:41 UTC,2026-01-06 09:10:17 UTC,1176,AU,organic,,desktop,/,/404
S26021111413,U00538,2026-02-11 15:56:15 UTC,2026-02-11 16:13:44 UTC,1049,AU,organic,,tablet,/new-arrivals,/cart
S26031307477,U02137,2026-03-13 09:27:02 UTC,2026-03-13 09:54:43 UTC,1661,AU,direct,,desktop,/new-arrivals,/
S26021745055,U04034,2026-02-17 23:54:16 UTC,2026-02-18 00:23:37 UTC,1761,AU,direct,,desktop,/new-arrivals,/products
S26012259308,U02961,2026-01-22 20:43:24 UTC,2026-01-22 21:02:59 UTC,1175,AU,direct,,mobile,/new-arrivals,/cart
S26021483010,U00555,2026-02-14 00:44:25 UTC,2026-02-14 00:52:30 UTC,485,AU,direct,,mobile,/sale,/404
S26012451606,U00869,2026-01-24 03:20:03 UTC,2026-01-24 03:28:16 UTC,493,AU,direct,,mobile,/new-arrivals,/
S26011386436,U03326,2026-01-13 18:04:21 UTC,2026-01-13 18:20:14 UTC,953,AU,organic,,mobile,/new-arrivals,/cart
S26021376820,U01433,2026-02-13 09:29:03 UTC,2026-02-13 09:50:42 UTC,1299,AU,organic,,desktop,/deals,/search
S26032690873,U03265,2026-03-26 11:41:23 UTC,2026-03-26 12:05:06 UTC,1423,AU,organic,,mobile,/new-arrivals,/search
S26011468254,U01517,2026-01-14 19:10:28 UTC,2026-01-14 19:29:53 UTC,1165,AU,organic,,desktop,/new-arrivals,/search
S26031893612,U03296,2026-03-18 07:42:30 UTC,2026-03-18 08:08:18 UTC,1548,AU,organic,,mobile,/,/products
S26010757688,U04034,2026-01-07 03:56:47 UTC,2026-01-07 04:07:58 UTC,671,AU,direct,,mobile,/,/
S26031512033,U02927,2026-03-15 16:13:40 UTC,2026-03-15 16:28:19 UTC,879,AU,direct,,desktop,/wearables,/
S26030118503,U03265,2026-03-01 23:37:58 UTC,2026-03-02 00:03:20 UTC,1522,AU,organic,,desktop,/,/404
S26020662062,U00813,2026-02-06 15:18:09 UTC,2026-02-06 15:19:56 UTC,107,AU,organic,,mobile,/audio,/products
S26012831480,U02156,2026-01-28 00:19:33 UTC,2026-01-28 00:36:43 UTC,1030,AU,organic,,desktop,/tablets,/products
S26031380289,U03351,2026-03-13 19:51:10 UTC,2026-03-13 20:09:04 UTC,1074,AU,direct,,mobile,/accessories,/products
S26010718328,U00788,2026-01-07 11:04:04 UTC,2026-01-07 11:18:29 UTC,865,AU,organic,,tablet,/wearables,/404
S26031328146,U00468,2026-03-13 23:35:24 UTC,2026-03-14 00:00:30 UTC,1506,AU,organic,,desktop,/phones,/search
S26030680895,U01706,2026-03-06 00:57:03 UTC,2026-03-06 01:10:38 UTC,815,AU,organic,,desktop,/phones,/
S26021199013,U00097,2026-02-11 00:17:02 UTC,2026-02-11 00:36:49 UTC,1187,AU,organic,,tablet,/deals,/cart
S26011443050,U03641,2026-01-14 17:04:16 UTC,2026-01-14 17:32:53 UTC,1717,AU,direct,,mobile,/tablets,/products
S26032565276,U01370,2026-03-25 15:19:58 UTC,2026-03-25 15:40:36 UTC,1238,AU,direct,,mobile,/audio,/search
S26010543698,U03341,2026-01-05 03:15:48 UTC,2026-01-05 03:44:49 UTC,1741,AU,organic,,mobile,/new-arrivals,/search
S26022547452,U01744,2026-02-25 08:05:32 UTC,2026-02-25 08:16:51 UTC,679,AU,direct,,desktop,/,/
S26011124146,U02874,2026-01-11 07:29:49 UTC,2026-01-11 07:36:56 UTC,427,AU,direct,,desktop,/tablets,/cart
S26021714501,U04120,2026-02-17 23:57:34 UTC,2026-02-18 00:21:22 UTC,1428,AU,direct,,tablet,/deals,/search
S26021379947,U02759,2026-02-13 07:10:49 UTC,2026-02-13 07:16:09 UTC,320,AU,organic,,mobile,/,/search
S26020315897,U04343,2026-02-03 22:13:22 UTC,2026-02-03 22:16:02 UTC,160,AU,direct,,mobile,/,/404
S26033073246,U02495,2026-03-30 03:10:56 UTC,2026-03-30 03:35:31 UTC,1475,AU,organic,,mobile,/new-arrivals,/404
S26020409838,U00262,2026-02-04 03:24:28 UTC,2026-02-04 03:44:10 UTC,1182,AU,organic,,desktop,/new-arrivals,/
S26020877748,U00626,2026-02-08 18:53:08 UTC,2026-02-08 19:00:57 UTC,469,AU,direct,,mobile,/,/404
S26011246856,U01465,2026-01-12 03:06:35 UTC,2026-01-12 03:34:12 UTC,1657,AU,organic,,desktop,/sale,/404
S26020391008,U01059,2026-02-03 15:08:12 UTC,2026-02-03 15:22:26 UTC,854,AU,organic,,desktop,/deals,/404
S26010219109,U00498,2026-01-02 05:33:50 UTC,2026-01-02 05:36:40 UTC,170,AU,direct,,mobile,/,/search
S26031387965,U00663,2026-03-13 04:42:31 UTC,2026-03-13 05:10:20 UTC,1669,AU,direct,,desktop,/sale,/cart
S26010558313,U04893,2026-01-05 13:26:02 UTC,2026-01-05 13:34:27 UTC,505,AU,direct,,desktop,/deals,/404
S26011759860,U00668,2026-01-17 11:52:36 UTC,2026-01-17 12:13:38 UTC,1262,AU,direct,,mobile,/sale,/cart
S26022545510,U03038,2026-02-25 00:30:49 UTC,2026-02-25 00:56:12 UTC,1523,AU,direct,,mobile,/new-arrivals,/products
S26011184894,U04038,2026-01-11 08:20:42 UTC,2026-01-11 08:29:46 UTC,544,AU,organic,,desktop,/sale,/404
S26031220361,U01049,2026-03-12 18:15:00 UTC,2026-03-12 18:37:28 UTC,1348,AU,organic,,desktop,/sale,/cart
S26012296390,U02808,2026-01-22 14:08:26 UTC,2026-01-22 14:37:46 UTC,1760,AU,organic,,desktop,/new-arrivals,/products
S26020627518,U03960,2026-02-06 18:28:35 UTC,2026-02-06 18:36:13 UTC,458,AU,direct,,desktop,/wearables,/cart
S26030998141,U02886,2026-03-09 00:03:55 UTC,2026-03-09 00:07:05 UTC,190,AU,organic,,desktop,/new-arrivals,/404
S26011573707,U04473,2026-01-15 13:46:54 UTC,2026-01-15 14:11:21 UTC,1467,AU,organic,,mobile,/sale,/
S26022624883,U02896,2026-02-26 05:10:15 UTC,2026-02-26 05:33:02 UTC,1367,AU,direct,,desktop,/,/search
S26021170157,U01344,2026-02-11 20:09:44 UTC,2026-02-11 20:27:59 UTC,1095,AU,organic,,mobile,/sale,/cart
S26032265625,U01517,2026-03-22 20:21:12 UTC,2026-03-22 20:41:11 UTC,1199,AU,organic,,mobile,/sale,/
S26011055895,U04893,2026-01-10 07:19:44 UTC,2026-01-10 07:31:53 UTC,729,AU,direct,,mobile,/sale,/cart
S26011257176,U03191,2026-01-12 07:24:33 UTC,2026-01-12 07:34:29 UTC,596,AU,direct,,mobile,/sale,/
